timestamp,x,y,z
1673588908.342,0.098598,0.376814,0.525231
1673588908.352,0.279474,0.639950,0.934675
1673588908.362,0.155806,0.773606,0.476780
1673588908.372,0.975908,0.742324,0.838183
1673588908.382,0.135308,0.732716,0.447797
1673588908.392,0.770472,0.434059,0.968403
1673588908.402,0.813028,0.139952,0.953792
1673588908.412,0.950100,0.058947,0.796083
1673588908.422,0.364879,0.051161,0.874709
1673588908.432,0.320061,0.358536,0.617866
1673588908.442,0.800850,0.066698,0.979626
1673588908.452,0.657817,0.616772,0.195639
1673588908.462,0.156728,0.121706,0.718430
1673588908.472,0.470307,0.297086,0.744104
1673588908.482,0.719635,0.618834,0.941138
1673588908.492,0.324117,0.311187,0.187516
1673588908.502,0.565223,0.282272,0.013029
1673588908.512,0.944027,0.853834,0.827537
1673588908.522,0.857261,0.796229,0.300697
1673588908.532,0.089381,0.706847,0.713851
1673588908.542,0.839017,0.518144,0.906868
1673588908.552,0.499762,0.047372,0.579229
1673588908.562,0.434134,0.362743,0.101222
1673588908.572,0.322181,0.828100,0.745519
1673588908.582,0.359080,0.845327,0.323116
1673588908.592,0.751231,0.281185,0.259586
1673588908.602,0.251118,0.801152,0.707754
1673588908.612,0.918752,0.951948,0.803689
1673588908.622,0.232415,0.986024,0.351569
1673588908.632,0.333799,0.486226,0.656433
1673588908.642,0.523355,0.237135,0.213257
1673588908.652,0.335121,0.170671,0.884577
1673588908.662,0.787901,0.944910,0.052398
1673588908.672,0.478764,0.343367,0.269217
1673588908.682,0.657877,0.941188,0.563568
1673588908.692,0.009193,0.207711,0.845340
1673588908.702,0.722337,0.043902,0.436490
1673588908.712,0.916865,0.433977,0.991985
1673588908.722,0.500020,0.124728,0.866440
1673588908.732,0.205168,0.651950,0.514494
1673588908.742,0.182748,0.021102,0.214777
1673588908.752,0.502488,0.974491,0.836900
1673588908.762,0.275035,0.093351,0.154360
1673588908.772,0.945859,0.524392,0.401607
1673588908.782,0.232057,0.598725,0.038239
1673588908.792,0.205300,0.200212,0.342759
1673588908.802,0.930029,0.848156,0.382524
1673588908.812,0.744760,0.138525,0.870374
1673588908.822,0.513961,0.501804,0.399593
1673588908.832,0.592181,0.771835,0.381669
1673588908.842,0.903479,0.270788,0.665247
1673588908.852,0.942212,0.631496,0.866606
1673588908.862,0.662473,0.907702,0.899607
1673588908.872,0.051507,0.789089,0.777235
1673588908.882,0.064952,0.423999,0.818570
1673588908.892,0.758908,0.711720,0.426914
1673588908.902,0.249790,0.348597,0.062979
1673588908.912,0.241217,0.952545,0.623418
1673588908.922,0.175413,0.139540,0.356324
1673588908.932,0.099892,0.962686,0.092338
1673588908.942,0.617087,0.423691,0.627775
1673588908.952,0.253504,0.742312,0.964515
1673588908.962,0.507416,0.500289,0.588362
1673588908.972,0.457390,0.870123,0.281170
1673588908.982,0.924898,0.720377,0.034269
1673588908.992,0.612551,0.158222,0.227810
1673588909.002,0.482199,0.623222,0.197540
1673588909.012,0.032844,0.809286,0.734119
1673588909.022,0.179753,0.734260,0.964307
1673588909.032,0.092174,0.600129,0.772217
1673588909.042,0.060035,0.479837,0.425960
1673588909.052,0.162697,0.668690,0.949306
1673588909.062,0.357786,0.383889,0.882878
1673588909.072,0.572942,0.198644,0.702574
1673588909.082,0.644936,0.221609,0.981790
1673588909.092,0.204367,0.811094,0.651463
1673588909.102,0.105130,0.550604,0.665239
1673588909.112,0.999189,0.079426,0.243850
1673588909.122,0.399119,0.919960,0.376276
1673588909.132,0.423432,0.055941,0.310290
1673588909.142,0.338018,0.120831,0.133367
1673588909.152,0.088250,0.413528,0.293191
1673588909.162,0.278829,0.476493,0.925434
1673588909.172,0.784557,0.035040,0.236321
1673588909.182,0.605171,0.552227,0.114645
1673588909.192,0.009079,0.702871,0.459444
1673588909.202,0.803963,0.880644,0.644339
1673588909.212,0.385614,0.043482,0.257420
1673588909.222,0.737724,0.578945,0.675755
1673588909.232,0.674314,0.533055,0.328649
1673588909.242,0.017412,0.467643,0.564209
1673588909.252,0.362726,0.556167,0.076090
1673588909.262,0.458590,0.274712,0.421408
1673588909.272,0.811289,0.686712,0.136114
1673588909.282,0.429915,0.273458,0.700873
1673588909.292,0.311918,0.564180,0.383526
1673588909.302,0.824468,0.817211,0.992871
1673588909.312,0.986127,0.354718,0.836259
1673588909.322,0.086027,0.647244,0.782731
1673588909.332,0.322860,0.212874,0.127999
1673588909.342,0.741520,0.397261,0.443633
1673588909.352,0.502064,0.315991,0.099638
1673588909.362,0.309159,0.501415,0.080517
1673588909.372,0.137247,0.256076,0.922166
1673588909.382,0.409435,0.661782,0.207475
1673588909.392,0.238170,0.096923,0.475127
1673588909.402,0.546310,0.329386,0.161477
1673588909.412,0.234883,0.781473,0.898980
1673588909.422,0.151831,0.269284,0.179796
1673588909.432,0.514579,0.782401,0.105403
1673588909.442,0.227401,0.165036,0.758768
1673588909.452,0.902495,0.489160,0.006910
1673588909.462,0.297776,0.704842,0.154734
1673588909.472,0.394311,0.363210,0.499702
1673588909.482,0.733990,0.792449,0.192726
1673588909.492,0.185809,0.076164,0.279404
1673588909.502,0.664667,0.754414,0.162910
1673588909.512,0.710421,0.300452,0.234080
1673588909.522,0.539937,0.569548,0.428113
1673588909.532,0.580237,0.995945,0.507978
1673588909.542,0.280315,0.437051,0.522048
1673588909.552,0.987349,0.263869,0.701885
1673588909.562,0.073470,0.630631,0.650808
1673588909.572,0.785408,0.911779,0.068223
1673588909.582,0.618332,0.913341,0.463832
1673588909.592,0.404537,0.443198,0.020173
1673588909.602,0.901860,0.881082,0.894266
1673588909.612,0.254723,0.410031,0.445117
1673588909.622,0.119354,0.658988,0.985292
1673588909.632,0.904103,0.254259,0.944341
1673588909.642,0.634432,0.806361,0.896353
1673588909.652,0.971076,0.259235,0.951256
1673588909.662,0.609472,0.785932,0.178793
1673588909.672,0.372903,0.525975,0.473454
1673588909.682,0.376783,0.650403,0.040790
1673588909.692,0.834985,0.947161,0.998393
1673588909.702,0.300569,0.351231,0.856128
1673588909.712,0.730357,0.767197,0.604402
1673588909.722,0.741447,0.499415,0.038222
1673588909.732,0.033539,0.201184,0.978926
1673588909.742,0.325828,0.405980,0.163369
1673588909.752,0.787134,0.059456,0.449154
1673588909.762,0.105243,0.967502,0.854608
1673588909.772,0.786980,0.573862,0.318657
1673588909.782,0.544848,0.126113,0.511906
1673588909.792,0.696400,0.559304,0.998071
1673588909.802,0.055870,0.082518,0.439468
1673588909.812,0.499994,0.225373,0.673688
1673588909.822,0.031946,0.709247,0.914460
1673588909.832,0.907577,0.055470,0.180773
1673588909.842,0.801373,0.193229,0.678778
1673588909.852,0.620217,0.758022,0.592774
1673588909.862,0.965970,0.053535,0.283515
1673588909.872,0.894839,0.418110,0.704723
1673588909.882,0.385008,0.368336,0.648005
1673588909.892,0.700319,0.152141,0.453378
1673588909.902,0.358378,0.834823,0.950006
1673588909.912,0.228510,0.601134,0.455082
1673588909.922,0.100874,0.562572,0.574190
1673588909.932,0.339789,0.697265,0.490001
1673588909.942,0.026114,0.267377,0.965363
1673588909.952,0.920139,0.592967,0.663550
1673588909.962,0.993210,0.047501,0.000899
1673588909.972,0.428696,0.999218,0.709320
1673588909.982,0.588061,0.041278,0.632034
1673588909.992,0.669910,0.770350,0.904320
1673588910.002,0.464952,0.124049,0.081325
1673588910.012,0.774729,0.809195,0.326663
1673588910.022,0.808519,0.702863,0.739941
1673588910.032,0.170120,0.892732,0.182292
1673588910.042,0.276676,0.984854,0.319695
1673588910.052,0.601268,0.492890,0.019030
1673588910.062,0.004868,0.886409,0.069857
1673588910.072,0.534125,0.452221,0.806370
1673588910.082,0.188934,0.226864,0.134469
1673588910.092,0.779825,0.903099,0.058816
1673588910.102,0.953186,0.335065,0.725393
1673588910.112,0.633077,0.765114,0.601368
1673588910.122,0.884272,0.640124,0.658986
1673588910.132,0.700102,0.458132,0.237814
1673588910.142,0.688321,0.941919,0.503312
1673588910.152,0.595478,0.632092,0.363087
1673588910.162,0.684801,0.724579,0.480093
1673588910.172,0.952604,0.455867,0.137685
1673588910.182,0.773049,0.711982,0.584756
1673588910.192,0.670265,0.125797,0.296858
1673588910.202,0.182471,0.647670,0.497289
1673588910.212,0.699384,0.205301,0.923443
1673588910.222,0.987034,0.176240,0.744308
1673588910.232,0.563929,0.892541,0.500341
1673588910.242,0.683270,0.807559,0.377242
1673588910.252,0.664781,0.568161,0.541138
1673588910.262,0.227109,0.989865,0.284320
1673588910.272,0.158012,0.317448,0.111519
1673588910.282,0.413295,0.660726,0.176783
1673588910.292,0.556495,0.461667,0.588646
1673588910.302,0.274223,0.097180,0.003328
1673588910.312,0.263478,0.542644,0.075167
1673588910.322,0.622104,0.664703,0.709593
1673588910.332,0.190541,0.151780,0.100289
1673588910.342,0.174840,0.194585,0.853820
1673588910.352,0.948666,0.402630,0.300475
1673588910.362,0.687567,0.675977,0.647902
1673588910.372,0.949602,0.440668,0.989630
1673588910.382,0.301889,0.220894,0.850331
1673588910.392,0.825828,0.760230,0.143101
1673588910.402,0.223337,0.267161,0.583238
1673588910.412,0.260772,0.092389,0.675525
1673588910.422,0.983997,0.598687,0.957662
1673588910.432,0.732176,0.308803,0.881855
1673588910.442,0.083069,0.058242,0.469249
1673588910.452,0.838922,0.234857,0.771397
1673588910.462,0.082143,0.661008,0.418326
1673588910.472,0.952097,0.883645,0.697542
1673588910.482,0.174390,0.041330,0.339603
1673588910.492,0.598430,0.025921,0.246926
1673588910.502,0.212142,0.220596,0.134690
1673588910.512,0.139689,0.317293,0.849374
1673588910.522,0.227388,0.387899,0.355206
1673588910.532,0.829120,0.011248,0.201158
1673588910.542,0.938024,0.556878,0.928418
1673588910.552,0.738490,0.218476,0.295172
1673588910.562,0.097810,0.662164,0.852973
1673588910.572,0.538042,0.785649,0.933106
1673588910.582,0.100235,0.528987,0.540551
1673588910.592,0.903425,0.814251,0.612424
1673588910.602,0.243261,0.807830,0.720945
1673588910.612,0.834801,0.698500,0.423664
1673588910.622,0.562703,0.763533,0.824359
1673588910.632,0.074148,0.532005,0.887052
1673588910.642,0.775300,0.092495,0.071970
1673588910.652,0.217562,0.541262,0.516814
1673588910.662,0.151814,0.303761,0.959985
1673588910.672,0.281181,0.997368,0.405828
1673588910.682,0.474496,0.488226,0.425555
1673588910.692,0.366149,0.652580,0.364774
1673588910.702,0.235147,0.400599,0.016368
1673588910.712,0.778793,0.434293,0.603679
1673588910.722,0.022705,0.889276,0.486578
1673588910.732,0.811334,0.551564,0.490669
1673588910.742,0.141527,0.601356,0.797430
1673588910.752,0.269466,0.824441,0.608119
1673588910.762,0.858185,0.540225,0.583937
1673588910.772,0.419895,0.514352,0.956823
1673588910.782,0.524041,0.503556,0.600485
1673588910.792,0.318690,0.693091,0.581324
1673588910.802,0.730414,0.812945,0.971131
1673588910.812,0.550175,0.001805,0.379978
1673588910.822,0.421328,0.982001,0.494115
1673588910.832,0.923046,0.964842,0.694217
1673588910.842,0.908127,0.087711,0.878367
1673588910.852,0.034419,0.817423,0.595796
1673588910.862,0.957739,0.514680,0.188573
1673588910.872,0.636758,0.533086,0.417412
1673588910.882,0.405674,0.685730,0.430499
1673588910.892,0.296076,0.486432,0.850234
1673588910.902,0.501034,0.010407,0.144677
1673588910.912,0.231601,0.775805,0.087413
1673588910.922,0.621492,0.636289,0.095034
1673588910.932,0.990124,0.530675,0.720237
1673588910.942,0.371194,0.846096,0.441558
1673588910.952,0.099816,0.184046,0.425112
1673588910.962,0.727732,0.174854,0.451215
1673588910.972,0.642950,0.079771,0.060951
1673588910.982,0.533608,0.238508,0.982392
1673588910.992,0.906989,0.503698,0.338868
1673588911.002,0.635681,0.192698,0.525362
1673588911.012,0.787427,0.319294,0.743376
1673588911.022,0.939519,0.654418,0.064572
1673588911.032,0.172047,0.839878,0.223338
1673588911.042,0.704353,0.990473,0.900723
1673588911.052,0.920248,0.181169,0.469490
1673588911.062,0.135879,0.213207,0.402206
1673588911.072,0.629443,0.520029,0.823866
1673588911.082,0.943222,0.425476,0.747459
1673588911.092,0.169435,0.074926,0.117108
1673588911.102,0.287466,0.397877,0.402235
1673588911.112,0.997177,0.476577,0.933982
1673588911.122,0.527098,0.668938,0.362211
1673588911.132,0.080015,0.209249,0.902234
1673588911.142,0.240059,0.635491,0.618624
1673588911.152,0.950352,0.868840,0.686897
1673588911.162,0.479570,0.246148,0.794621
1673588911.172,0.339069,0.259861,0.709924
1673588911.182,0.713312,0.578580,0.753541
1673588911.192,0.934133,0.031255,0.138490
1673588911.202,0.423225,0.213620,0.720315
1673588911.212,0.660594,0.590730,0.766315
1673588911.222,0.246530,0.163195,0.083878
1673588911.232,0.103448,0.191162,0.139096
1673588911.242,0.013134,0.668218,0.579305
1673588911.252,0.543421,0.487052,0.372428
1673588911.262,0.291417,0.893878,0.557005
1673588911.272,0.699866,0.701547,0.249794
1673588911.282,0.672490,0.532092,0.971329
1673588911.292,0.074233,0.543567,0.353065
1673588911.302,0.012574,0.363207,0.092921
1673588911.312,0.622038,0.863580,0.241716
1673588911.322,0.244906,0.179676,0.335629
1673588911.332,0.870178,0.415670,0.898095
1673588911.342,0.054149,0.021621,0.787043
1673588911.352,0.601510,0.528332,0.977022
1673588911.362,0.638061,0.685448,0.145359
1673588911.372,0.249754,0.892060,0.464389
1673588911.382,0.369223,0.215178,0.995989
1673588911.392,0.978914,0.289218,0.324127
1673588911.402,0.020483,0.639185,0.163712
1673588911.412,0.302738,0.386660,0.730254
1673588911.422,0.250559,0.593802,0.092681
1673588911.432,0.934395,0.446338,0.818515
1673588911.442,0.164990,0.530921,0.178289
1673588911.452,0.652919,0.158449,0.732590
1673588911.462,0.941279,0.684479,0.767263
1673588911.472,0.627693,0.510927,0.086518
1673588911.482,0.143648,0.896321,0.995781
1673588911.492,0.363236,0.394421,0.834163
1673588911.502,0.848568,0.971572,0.802968
1673588911.512,0.743077,0.118292,0.703542
1673588911.522,0.346607,0.233474,0.975203
1673588911.532,0.612978,0.672892,0.726468
1673588911.542,0.860427,0.476271,0.988264
1673588911.552,0.517172,0.003612,0.336226
1673588911.562,0.617851,0.007276,0.204389
1673588911.572,0.639916,0.341315,0.768524
1673588911.582,0.017426,0.220383,0.960170
1673588911.592,0.072749,0.505094,0.937711
1673588911.602,0.450957,0.364615,0.095755
1673588911.612,0.202598,0.157846,0.280017
1673588911.622,0.358967,0.094611,0.418554
1673588911.632,0.377508,0.551919,0.451455
1673588911.642,0.049769,0.444125,0.223738
1673588911.652,0.583227,0.991840,0.983779
1673588911.662,0.267028,0.774663,0.372963
1673588911.672,0.516219,0.278540,0.282885
1673588911.682,0.092050,0.929800,0.598470
1673588911.692,0.076414,0.013906,0.719461
1673588911.702,0.003708,0.962247,0.777442
1673588911.712,0.885372,0.328400,0.874511
1673588911.722,0.936263,0.994308,0.770083
1673588911.732,0.525504,0.687964,0.521222
1673588911.742,0.977242,0.944249,0.860733
1673588911.752,0.319690,0.443703,0.574412
1673588911.762,0.212147,0.661769,0.026964
1673588911.772,0.466906,0.322012,0.557061
1673588911.782,0.399632,0.452207,0.983785
1673588911.792,0.246873,0.550477,0.965534
1673588911.802,0.931493,0.478195,0.115533
1673588911.812,0.301146,0.285233,0.070324
1673588911.822,0.961565,0.574907,0.664513
1673588911.832,0.905509,0.654722,0.085715
1673588911.842,0.482886,0.013828,0.454943
1673588911.852,0.970617,0.426180,0.361692
1673588911.862,0.827204,0.565685,0.159479
1673588911.872,0.256184,0.923543,0.589433
1673588911.882,0.090481,0.404548,0.313590
1673588911.892,0.875244,0.210450,0.584663
1673588911.902,0.917618,0.995230,0.361514
1673588911.912,0.200661,0.746239,0.052410
1673588911.922,0.563009,0.298644,0.644709
1673588911.932,0.243105,0.831010,0.376207
1673588911.942,0.007640,0.920335,0.711629
1673588911.952,0.501220,0.299660,0.731054
1673588911.962,0.371995,0.878059,0.810187
1673588911.972,0.448914,0.456455,0.771646
1673588911.982,0.431298,0.418933,0.454069
1673588911.992,0.958817,0.238218,0.929241
1673588912.002,0.111737,0.019282,0.310843
1673588912.012,0.097062,0.048386,0.383919
1673588912.022,0.902287,0.336811,0.102551
1673588912.032,0.386071,0.372603,0.488056
1673588912.042,0.037453,0.045548,0.345445
1673588912.052,0.439479,0.556094,0.154744
1673588912.062,0.444567,0.331043,0.060116
1673588912.072,0.077161,0.645668,0.228756
1673588912.082,0.748937,0.172134,0.945600
1673588912.092,0.016481,0.216518,0.962510
1673588912.102,0.174849,0.328590,0.159894
1673588912.112,0.171400,0.550395,0.919436
1673588912.122,0.425516,0.918073,0.656778
1673588912.132,0.247474,0.882405,0.420138
1673588912.142,0.038567,0.373844,0.855778
1673588912.152,0.499924,0.942336,0.400146
1673588912.162,0.209890,0.812264,0.608004
1673588912.172,0.499321,0.509984,0.109541
1673588912.182,0.853071,0.264801,0.399739
1673588912.192,0.021006,0.970573,0.020850
1673588912.202,0.319108,0.985142,0.835701
1673588912.212,0.138115,0.738168,0.151489
1673588912.222,0.144514,0.072444,0.442245
1673588912.232,0.150721,0.337907,0.849342
1673588912.242,0.932442,0.799728,0.759045
1673588912.252,0.816491,0.931271,0.612064
1673588912.262,0.352703,0.315267,0.186728
1673588912.272,0.522103,0.162256,0.522824
1673588912.282,0.888292,0.211508,0.069454
1673588912.292,0.504926,0.013059,0.829104
1673588912.302,0.207606,0.094299,0.179119
1673588912.312,0.818148,0.036673,0.321499
1673588912.322,0.785240,0.567585,0.334204
1673588912.332,0.684539,0.675986,0.092372
1673588912.342,0.334590,0.742178,0.893793
1673588912.352,0.290000,0.442594,0.838550
1673588912.362,0.601105,0.525012,0.464267
1673588912.372,0.441146,0.035634,0.377287
1673588912.382,0.584609,0.569266,0.377942
1673588912.392,0.739917,0.229104,0.927644
1673588912.402,0.297729,0.669871,0.795417
1673588912.412,0.159635,0.886351,0.372511
1673588912.422,0.595471,0.092875,0.119658
1673588912.432,0.750387,0.024229,0.615016
1673588912.442,0.217798,0.547458,0.647316
1673588912.452,0.165049,0.689191,0.061718
1673588912.462,0.589454,0.238706,0.602883
1673588912.472,0.160749,0.877242,0.815960
1673588912.482,0.306358,0.229790,0.069012
1673588912.492,0.016909,0.803368,0.577688
1673588912.502,0.191651,0.241756,0.332070
1673588912.512,0.872114,0.453972,0.314631
1673588912.522,0.490935,0.363994,0.991164
1673588912.532,0.267434,0.976987,0.405297
1673588912.542,0.093645,0.510040,0.459365
1673588912.552,0.989562,0.196175,0.357549
1673588912.562,0.496593,0.947294,0.502643
1673588912.572,0.662694,0.842704,0.921411
1673588912.582,0.504878,0.550477,0.734535
1673588912.592,0.845783,0.412598,0.922524
1673588912.602,0.750280,0.301499,0.770646
1673588912.612,0.761311,0.450616,0.953581
1673588912.622,0.500333,0.872732,0.370441
1673588912.632,0.893796,0.231285,0.003120
1673588912.642,0.867435,0.855790,0.982773
1673588912.652,0.131452,0.158348,0.047078
1673588912.662,0.353038,0.993331,0.923174
1673588912.672,0.374188,0.143908,0.597175
1673588912.682,0.401945,0.198165,0.373921
1673588912.692,0.322952,0.175446,0.989927
1673588912.702,0.965370,0.875504,0.134321
1673588912.712,0.971952,0.585038,0.001035
1673588912.722,0.999838,0.268935,0.319112
1673588912.732,0.242694,0.397211,0.727968
1673588912.742,0.710073,0.315050,0.047026
1673588912.752,0.278621,0.814012,0.435126
1673588912.762,0.550352,0.361029,0.341873
1673588912.772,0.519645,0.529049,0.419285
1673588912.782,0.785502,0.656084,0.254226
1673588912.792,0.076889,0.840529,0.570810
1673588912.802,0.168865,0.217351,0.912880
1673588912.812,0.888240,0.946352,0.687916
1673588912.822,0.873110,0.380197,0.157065
1673588912.832,0.809902,0.681339,0.969713
1673588912.842,0.812566,0.167161,0.295827
1673588912.852,0.218434,0.578611,0.683759
1673588912.862,0.839621,0.857486,0.961768
1673588912.872,0.950237,0.676956,0.018795
1673588912.882,0.682854,0.655393,0.310989
1673588912.892,0.552179,0.614060,0.723746
1673588912.902,0.214750,0.069269,0.141083
1673588912.912,0.759854,0.383746,0.035893
1673588912.922,0.972638,0.500077,0.541435
1673588912.932,0.191038,0.005827,0.639246
1673588912.942,0.223559,0.350960,0.737917
1673588912.952,0.396231,0.558013,0.661403
1673588912.962,0.942869,0.751599,0.725587
1673588912.972,0.920112,0.645587,0.499670
1673588912.982,0.498469,0.079800,0.221181
1673588912.992,0.614593,0.569146,0.553709
1673588913.002,0.575598,0.281093,0.948161
1673588913.012,0.906047,0.986568,0.631176
1673588913.022,0.542997,0.776504,0.886908
1673588913.032,0.173232,0.596589,0.655201
1673588913.042,0.155548,0.598838,0.312952
1673588913.052,0.031158,0.167924,0.208135
1673588913.062,0.948436,0.171916,0.072866
1673588913.072,0.417578,0.732235,0.828200
1673588913.082,0.271924,0.933946,0.063559
1673588913.092,0.353199,0.421124,0.815876
1673588913.102,0.317248,0.345608,0.092280
1673588913.112,0.985347,0.596878,0.660924
1673588913.122,0.033206,0.714030,0.689424
1673588913.132,0.514484,0.740992,0.820222
1673588913.142,0.449329,0.891033,0.815158
1673588913.152,0.578580,0.886454,0.801869
1673588913.162,0.504276,0.129907,0.101570
1673588913.172,0.277983,0.211164,0.942445
1673588913.182,0.652173,0.394258,0.559853
1673588913.192,0.490026,0.479112,0.932577
1673588913.202,0.793810,0.642453,0.790733
1673588913.212,0.558744,0.434846,0.503405
1673588913.222,0.427932,0.143741,0.094717
1673588913.232,0.655040,0.548389,0.597490
1673588913.242,0.843885,0.185393,0.836369
1673588913.252,0.052372,0.449009,0.993149
1673588913.262,0.974159,0.425649,0.456168
1673588913.272,0.644424,0.679265,0.986180
1673588913.282,0.820940,0.482155,0.268172
1673588913.292,0.120456,0.854281,0.402929
1673588913.302,0.178974,0.093215,0.743596
1673588913.312,0.711078,0.639268,0.364759
1673588913.322,0.892551,0.122545,0.296888
1673588913.332,0.380014,0.451471,0.299360
1673588913.342,0.149635,0.873660,0.493480
1673588913.352,0.755517,0.358164,0.894585
1673588913.362,0.983939,0.898327,0.966552
1673588913.372,0.460831,0.693668,0.623098
1673588913.382,0.408296,0.339941,0.391760
1673588913.392,0.357785,0.682189,0.031197
1673588913.402,0.974146,0.302558,0.420364
1673588913.412,0.828193,0.698402,0.627277
1673588913.422,0.787678,0.946503,0.648327
1673588913.432,0.998642,0.242970,0.722837
1673588913.442,0.471188,0.519880,0.401851
1673588913.452,0.534942,0.159663,0.767676
1673588913.462,0.716219,0.854582,0.539717
1673588913.472,0.458522,0.422159,0.307399
1673588913.482,0.241117,0.660513,0.310069
1673588913.492,0.396297,0.749604,0.279046
1673588913.502,0.142309,0.129270,0.811443
1673588913.512,0.739473,0.326453,0.747809
1673588913.522,0.704846,0.385177,0.893063
1673588913.532,0.330429,0.781330,0.147761
1673588913.542,0.627557,0.288685,0.326431
1673588913.552,0.509021,0.652997,0.360054
1673588913.562,0.744814,0.630147,0.549179
1673588913.572,0.129299,0.980163,0.067803
1673588913.582,0.152939,0.165035,0.404264
1673588913.592,0.635653,0.516551,0.276583
1673588913.602,0.239562,0.447527,0.529303
1673588913.612,0.850547,0.687557,0.324212
1673588913.622,0.297634,0.111815,0.433872
1673588913.632,0.866412,0.455622,0.771762
1673588913.642,0.389226,0.349805,0.928348
1673588913.652,0.998796,0.559151,0.303285
1673588913.662,0.244964,0.920288,0.580719
1673588913.672,0.353588,0.444652,0.449506
1673588913.682,0.694386,0.064652,0.794517
1673588913.692,0.601539,0.225550,0.041443
1673588913.702,0.701381,0.063590,0.139966
1673588913.712,0.241462,0.240421,0.549337
1673588913.722,0.339312,0.799189,0.692790
1673588913.732,0.360090,0.894278,0.322358
1673588913.742,0.831729,0.118560,0.383919
1673588913.752,0.045025,0.790331,0.123153
1673588913.762,0.064563,0.911842,0.697114
1673588913.772,0.248074,0.895191,0.550355
1673588913.782,0.315220,0.179197,0.351805
1673588913.792,0.257845,0.032342,0.711485
1673588913.802,0.345179,0.597768,0.044939
1673588913.812,0.673067,0.638867,0.087695
1673588913.822,0.286537,0.310994,0.551503
1673588913.832,0.341765,0.170806,0.013269
1673588913.842,0.925463,0.516214,0.515807
1673588913.852,0.401311,0.167646,0.480850
1673588913.862,0.747629,0.189590,0.363481
1673588913.872,0.802907,0.479660,0.477508
1673588913.882,0.368276,0.333490,0.984117
1673588913.892,0.765823,0.728518,0.931793
1673588913.902,0.069714,0.398696,0.057910
1673588913.912,0.393061,0.102084,0.628068
1673588913.922,0.075769,0.033654,0.552397
1673588913.932,0.058656,0.642635,0.608000
1673588913.942,0.890764,0.080420,0.308902
1673588913.952,0.181462,0.184916,0.095624
1673588913.962,0.550622,0.357107,0.971091
1673588913.972,0.584929,0.582783,0.239109
1673588913.982,0.493690,0.303689,0.476540
1673588913.992,0.105357,0.317445,0.142431
1673588914.002,0.875545,0.937381,0.290797
1673588914.012,0.091301,0.041096,0.950528
1673588914.022,0.040726,0.987931,0.417212
1673588914.032,0.748661,0.092598,0.692974
1673588914.042,0.266272,0.913063,0.817250
1673588914.052,0.144902,0.762776,0.031927
1673588914.062,0.487144,0.735934,0.674822
1673588914.072,0.605052,0.046851,0.735383
1673588914.082,0.702165,0.571227,0.260416
1673588914.092,0.381281,0.496570,0.538575
1673588914.102,0.094441,0.890825,0.194206
1673588914.112,0.072382,0.951138,0.588365
1673588914.122,0.232558,0.664519,0.980866
1673588914.132,0.160665,0.204169,0.815528
1673588914.142,0.520676,0.668417,0.838940
1673588914.152,0.925541,0.682958,0.644647
1673588914.162,0.616400,0.520365,0.731254
1673588914.172,0.527254,0.079618,0.683993
1673588914.182,0.428584,0.720992,0.351482
1673588914.192,0.854428,0.577680,0.679881
1673588914.202,0.428962,0.139397,0.124092
1673588914.212,0.123252,0.610961,0.914170
1673588914.222,0.596423,0.277201,0.048946
1673588914.232,0.725107,0.550907,0.155167
1673588914.242,0.777943,0.072112,0.038017
1673588914.252,0.080329,0.460157,0.139292
1673588914.262,0.346874,0.730698,0.073583
1673588914.272,0.827753,0.990665,0.253215
1673588914.282,0.662903,0.705530,0.234358
1673588914.292,0.209037,0.432912,0.243242
1673588914.302,0.498143,0.738139,0.217257
1673588914.312,0.413447,0.902765,0.523031
1673588914.322,0.924447,0.008327,0.910347
1673588914.332,0.574410,0.513942,0.279852
1673588914.342,0.727792,0.923102,0.869687
1673588914.352,0.932542,0.676548,0.993726
1673588914.362,0.426128,0.624852,0.441482
1673588914.372,0.649079,0.760094,0.505671
1673588914.382,0.844016,0.530686,0.542048
1673588914.392,0.718320,0.918633,0.321924
1673588914.402,0.000952,0.180268,0.968146
1673588914.412,0.658682,0.252257,0.103868
1673588914.422,0.787841,0.255272,0.259144
1673588914.432,0.807517,0.425873,0.472495
1673588914.442,0.981894,0.453365,0.331444
1673588914.452,0.524102,0.504333,0.379996
1673588914.462,0.738613,0.731764,0.949181
1673588914.472,0.065134,0.756574,0.884620
1673588914.482,0.466177,0.023236,0.990656
1673588914.492,0.230625,0.311477,0.609158
1673588914.502,0.514681,0.168432,0.280097
1673588914.512,0.921245,0.738494,0.486826
1673588914.522,0.786299,0.050613,0.629438
1673588914.532,0.840329,0.702018,0.131674
1673588914.542,0.967270,0.613408,0.052277
1673588914.552,0.820863,0.375721,0.831212
1673588914.562,0.462559,0.939796,0.435059
1673588914.572,0.032151,0.495768,0.869263
1673588914.582,0.048885,0.074078,0.666174
1673588914.592,0.866779,0.770524,0.929963
1673588914.602,0.413960,0.315269,0.961376
1673588914.612,0.281566,0.605613,0.661244
1673588914.622,0.985665,0.193094,0.368153
1673588914.632,0.433564,0.333694,0.589463
1673588914.642,0.438720,0.330432,0.369360
1673588914.652,0.545142,0.092828,0.270377
1673588914.662,0.791032,0.782458,0.670420
1673588914.672,0.060976,0.743761,0.027013
1673588914.682,0.071786,0.668019,0.780035
